zone_id	zx	zy	rx	ry	sector	feature	avg_rgb_hex
672	19	9	6	4	HILLS	NONE	#a7a24e
672	19	9	7	4	HILLS	NONE	#b7af4f
672	19	9	8	4	HILLS	NONE	#d5cc67
672	19	9	9	4	HILLS	NONE	#e6da79
672	19	9	0	5	HILLS	NONE	#b8b252
672	19	9	1	5	HILLS	NONE	#c6c263
672	19	9	2	5	HILLS	NONE	#a3a261
672	19	9	3	5	HILLS	NONE	#8a8752
672	19	9	4	5	HILLS	NONE	#979646
672	19	9	5	5	HILLS	NONE	#b6af52
672	19	9	6	5	HILLS	NONE	#cfca5b
672	19	9	7	5	HILLS	NONE	#c2bd55
672	19	9	8	5	HILLS	NONE	#d8d161
672	19	9	9	5	HILLS	NONE	#e4da6c
672	19	9	0	6	HILLS	NONE	#aeaa4d
672	19	9	1	6	HILLS	NONE	#bcb95d
672	19	9	2	6	HILLS	NONE	#9d9c5d
672	19	9	3	6	HILLS	NONE	#8f8c52
672	19	9	4	6	HILLS	NONE	#ada950
672	19	9	5	6	HILLS	NONE	#dcd668
672	19	9	6	6	HILLS	NONE	#c8c35e
672	19	9	7	6	HILLS	NONE	#bab450
672	19	9	8	6	HILLS	NONE	#d9d16a
672	19	9	9	6	HILLS	NONE	#e3dc71
672	19	9	0	7	HILLS	NONE	#a9a853
672	19	9	1	7	HILLS	NONE	#bdb658
672	19	9	2	7	HILLS	NONE	#a5a264
672	19	9	3	7	HILLS	NONE	#9f964c
672	19	9	4	7	HILLS	NONE	#c3bd58
672	19	9	5	7	HILLS	NONE	#cac062
672	19	9	6	7	HILLS	NONE	#bbb44f
672	19	9	7	7	HILLS	NONE	#d4cd61
672	19	9	8	7	HILLS	NONE	#dcd365
672	19	9	9	7	HILLS	NONE	#e3da6f
672	19	9	0	8	HILLS	NONE	#969440
672	19	9	1	8	HILLS	NONE	#cac25d
672	19	9	2	8	HILLS	NONE	#a0a05d
672	19	9	3	8	HILLS	NONE	#b6ab52
672	19	9	4	8	HILLS	NONE	#d2cc5a
672	19	9	5	8	HILLS	NONE	#c4bb53
672	19	9	6	8	HILLS	NONE	#d3cd5c
672	19	9	7	8	HILLS	NONE	#e6dc69
672	19	9	8	8	HILLS	NONE	#e8df6e
672	19	9	9	8	HILLS	NONE	#ebe276
672	19	9	0	9	HILLS	NONE	#c2bd5e
672	19	9	1	9	HILLS	NONE	#c3bc5c
672	19	9	2	9	HILLS	NONE	#999262
672	19	9	3	9	HILLS	NONE	#cfc460
672	19	9	4	9	HILLS	NONE	#e4db6c
672	19	9	5	9	HILLS	NONE	#e5da6e
672	19	9	6	9	HILLS	NONE	#e8de6b
672	19	9	7	9	HILLS	NONE	#e9de78
672	19	9	8	9	HILLS	NONE	#ede484
672	19	9	9	9	HILLS	NONE	#ede688
671	20	9	0	0	HILLS	NONE	#dbd169
671	20	9	1	0	HILLS	NONE	#ece38b
671	20	9	2	0	HILLS	NONE	#f0e692
671	20	9	3	0	HILLS	NONE	#f3e99d
671	20	9	4	0	HILLS	NONE	#f1e7b4
671	20	9	5	0	HILLS	NONE	#ece48c
671	20	9	6	0	HILLS	NONE	#e0d771
671	20	9	7	0	HILLS	NONE	#e1d872
671	20	9	8	0	HILLS	NONE	#dcd36e
671	20	9	9	0	HILLS	NONE	#b1a96e
671	20	9	0	1	HILLS	NONE	#e0d770
671	20	9	1	1	HILLS	NONE	#f0e58c
671	20	9	2	1	HILLS	NONE	#f0e68c
671	20	9	3	1	HILLS	NONE	#f2e78a
671	20	9	4	1	HILLS	NONE	#f1e7a3
671	20	9	5	1	HILLS	NONE	#f2e6b8
671	20	9	6	1	HILLS	NONE	#e2da7d
671	20	9	7	1	HILLS	NONE	#ddd36f
671	20	9	8	1	HILLS	NONE	#cec767
671	20	9	9	1	HILLS	NONE	#b6b377
671	20	9	0	2	HILLS	NONE	#ece073
671	20	9	1	2	HILLS	NONE	#f1e47d
671	20	9	2	2	HILLS	NONE	#f1e584
671	20	9	3	2	HILLS	NONE	#efe581
671	20	9	4	2	HILLS	NONE	#e3d872
671	20	9	5	2	HILLS	NONE	#ded584
671	20	9	6	2	HILLS	NONE	#e7e09d
671	20	9	7	2	HILLS	NONE	#e7e193
671	20	9	8	2	HILLS	NONE	#ded877
671	20	9	9	2	HILLS	NONE	#b2b17e
671	20	9	0	3	HILLS	NONE	#ebe077
671	20	9	1	3	HILLS	NONE	#efe079
671	20	9	2	3	HILLS	NONE	#f2e588
671	20	9	3	3	HILLS	NONE	#f1e887
671	20	9	4	3	HILLS	NONE	#e8df7c
671	20	9	5	3	HILLS	NONE	#d8d16a
671	20	9	6	3	HILLS	NONE	#d8d272
671	20	9	7	3	HILLS	NONE	#eee6a3
671	20	9	8	3	HILLS	NONE	#ded79e
671	20	9	9	3	HILLS	NONE	#c3a27c
671	20	9	0	4	HILLS	NONE	#ebde7b
671	20	9	1	4	HILLS	NONE	#f0e480
671	20	9	2	4	HILLS	NONE	#f0e588
671	20	9	3	4	HILLS	NONE	#f1e688
671	20	9	4	4	HILLS	NONE	#eee38b
671	20	9	5	4	HILLS	NONE	#ded572
671	20	9	6	4	HILLS	NONE	#d7cf6a
671	20	9	7	4	HILLS	NONE	#dfd988
671	20	9	8	4	HILLS	NONE	#c5c595
671	20	9	9	4	PLAINS	NONE	#c47d73
671	20	9	0	5	HILLS	NONE	#ece378
671	20	9	1	5	HILLS	NONE	#eadf74
671	20	9	2	5	HILLS	NONE	#ede27d
671	20	9	3	5	HILLS	NONE	#ede37e
671	20	9	4	5	HILLS	NONE	#ede185
671	20	9	5	5	HILLS	NONE	#dad16b
671	20	9	6	5	HILLS	NONE	#d0c75f
671	20	9	7	5	HILLS	NONE	#d1cb7f
671	20	9	8	5	HILLS	NONE	#c6c182
671	20	9	9	5	HILLS	NONE	#d8d18f
671	20	9	0	6	HILLS	NONE	#ebe583
671	20	9	1	6	HILLS	NONE	#eee792
671	20	9	2	6	HILLS	NONE	#e9e383
671	20	9	3	6	HILLS	NONE	#e8e077
671	20	9	4	6	HILLS	NONE	#e9de76
671	20	9	5	6	HILLS	NONE	#d1c767
671	20	9	6	6	HILLS	NONE	#bfb55f
671	20	9	7	6	HILLS	NONE	#a7a65f
671	20	9	8	6	HILLS	NONE	#cbc771
671	20	9	9	6	HILLS	NONE	#e5df8c
671	20	9	0	7	HILLS	NONE	#eae280
671	20	9	1	7	HILLS	NONE	#eee794
671	20	9	2	7	HILLS	NONE	#ddd575
671	20	9	3	7	HILLS	NONE	#dad16c
671	20	9	4	7	HILLS	NONE	#e8de7f
671	20	9	5	7	HILLS	NONE	#a59c50
671	20	9	6	7	HILLS	NONE	#a6a052
671	20	9	7	7	HILLS	NONE	#b3ae6a
671	20	9	8	7	HILLS	NONE	#d2cd65
671	20	9	9	7	HILLS	NONE	#e9e19e
671	20	9	0	8	HILLS	NONE	#e7de79
671	20	9	1	8	HILLS	NONE	#d9d275
671	20	9	2	8	HILLS	NONE	#c8c262
671	20	9	3	8	HILLS	NONE	#ccc666
671	20	9	4	8	HILLS	NONE	#d3cc67
671	20	9	5	8	HILLS	NONE	#c8be60
671	20	9	6	8	HILLS	NONE	#cbc465
671	20	9	7	8	HILLS	NONE	#bebc70
671	20	9	8	8	HILLS	NONE	#e0db7a
671	20	9	9	8	HILLS	NONE	#ebe5aa
671	20	9	0	9	HILLS	NONE	#e4dd80
671	20	9	1	9	HILLS	NONE	#c9c364
671	20	9	2	9	HILLS	NONE	#d0cc71
671	20	9	3	9	HILLS	NONE	#cec86c
671	20	9	4	9	HILLS	NONE	#bdb65c
671	20	9	5	9	HILLS	NONE	#c7c068
671	20	9	6	9	HILLS	NONE	#a9a15d
671	20	9	7	9	HILLS	NONE	#cdc873
671	20	9	8	9	HILLS	NONE	#ded58e
671	20	9	9	9	HILLS	NONE	#e5de99
670	21	9	0	0	HILLS	NONE	#e3d470
670	21	9	1	0	HILLS	NONE	#c1b463
670	21	9	2	0	HILLS	NONE	#c4bb68
670	21	9	3	0	HILLS	NONE	#e0d683
670	21	9	4	0	HILLS	NONE	#e8dd8e
670	21	9	5	0	HILLS	NONE	#ebe195
670	21	9	6	0	HILLS	NONE	#e5dd9b
670	21	9	7	0	HILLS	NONE	#c5bd81
670	21	9	8	0	HILLS	NONE	#cbc282
670	21	9	9	0	HILLS	NONE	#c7bd7f
670	21	9	0	1	HILLS	NONE	#ac9e6a
670	21	9	1	1	HILLS	NONE	#938859
670	21	9	2	1	HILLS	NONE	#baaf7f
670	21	9	3	1	HILLS	NONE	#dfd3a1
670	21	9	4	1	HILLS	NONE	#b7ad8a
670	21	9	5	1	HILLS	NONE	#d4c798
670	21	9	6	1	HILLS	NONE	#9d946c
670	21	9	7	1	HILLS	NONE	#c9c079
670	21	9	8	1	HILLS	NONE	#b4ab7b
670	21	9	9	1	HILLS	NONE	#e1dab7
670	21	9	0	2	HILLS	NONE	#9a9165
670	21	9	1	2	HILLS	NONE	#d5c993
670	21	9	2	2	HILLS	NONE	#988f51
670	21	9	3	2	HILLS	NONE	#7e764c
670	21	9	4	2	HILLS	NONE	#6d664a
670	21	9	5	2	HILLS	NONE	#7e7550
670	21	9	6	2	HILLS	NONE	#766d41
670	21	9	7	2	HILLS	NONE	#695e3d
670	21	9	8	2	HILLS	NONE	#706941
670	21	9	9	2	HILLS	NONE	#887f5c
670	21	9	0	3	HILLS	NONE	#bba982
670	21	9	1	3	HILLS	NONE	#a0965a
670	21	9	2	3	HILLS	NONE	#998e59
670	21	9	3	3	HILLS	NONE	#ada468
670	21	9	4	3	HILLS	NONE	#a09565
670	21	9	5	3	HILLS	NONE	#c5bb68
670	21	9	6	3	HILLS	NONE	#978b48
670	21	9	7	3	HILLS	NONE	#ada056
670	21	9	8	3	HILLS	NONE	#a89e62
670	21	9	9	3	HILLS	NONE	#ad9f6f
670	21	9	0	4	HILLS	NONE	#c79669
670	21	9	1	4	HILLS	NONE	#bfb364
670	21	9	2	4	HILLS	NONE	#9a8e56
670	21	9	3	4	HILLS	NONE	#9c935c
670	21	9	4	4	HILLS	NONE	#a89d65
670	21	9	5	4	HILLS	NONE	#9c925d
670	21	9	6	4	HILLS	NONE	#9a925a
670	21	9	7	4	HILLS	NONE	#a79e6c
670	21	9	8	4	HILLS	NONE	#a9a173
670	21	9	9	4	HILLS	NONE	#b1a870
670	21	9	0	5	HILLS	NONE	#e1d68d
670	21	9	1	5	HILLS	NONE	#e1d76d
670	21	9	2	5	HILLS	NONE	#ded188
670	21	9	3	5	HILLS	NONE	#c1b667
670	21	9	4	5	HILLS	NONE	#c5bc78
670	21	9	5	5	HILLS	NONE	#e2d892
670	21	9	6	5	HILLS	NONE	#e8de9b
670	21	9	7	5	HILLS	NONE	#f8f0bf
670	21	9	8	5	HILLS	NONE	#d9d38e
670	21	9	9	5	HILLS	NONE	#d0c47d
670	21	9	0	6	HILLS	NONE	#ded380
670	21	9	1	6	HILLS	NONE	#dbd16c
670	21	9	2	6	HILLS	NONE	#e0d879
670	21	9	3	6	HILLS	NONE	#e4dd8b
670	21	9	4	6	HILLS	NONE	#f0e5a2
670	21	9	5	6	HILLS	NONE	#f4eaa6
670	21	9	6	6	HILLS	NONE	#ebe4b6
670	21	9	7	6	HILLS	NONE	#c9c8a2
670	21	9	8	6	PLAINS	NONE	#bbc18b
670	21	9	9	6	PLAINS	NONE	#9ca15a
670	21	9	0	7	HILLS	NONE	#d9ce77
670	21	9	1	7	HILLS	NONE	#e1d880
670	21	9	2	7	HILLS	NONE	#e3d980
670	21	9	3	7	HILLS	NONE	#ebe096
670	21	9	4	7	HILLS	NONE	#e8e0a0
670	21	9	5	7	HILLS	NONE	#f4e9b8
670	21	9	6	7	HILLS	NONE	#ece3b9
670	21	9	7	7	HILLS	NONE	#b1aa73
670	21	9	8	7	HILLS	NONE	#aca058
670	21	9	9	7	HILLS	NONE	#c4b960
670	21	9	0	8	HILLS	NONE	#ebe495
670	21	9	1	8	HILLS	NONE	#e9e193
670	21	9	2	8	HILLS	NONE	#dfd87f
670	21	9	3	8	HILLS	NONE	#dbd380
670	21	9	4	8	HILLS	NONE	#cac373
670	21	9	5	8	HILLS	NONE	#ddd48c
670	21	9	6	8	HILLS	NONE	#efe69e
670	21	9	7	8	HILLS	NONE	#e5d885
670	21	9	8	8	HILLS	NONE	#c6b054
670	21	9	9	8	HILLS	NONE	#b8a24b
670	21	9	0	9	HILLS	NONE	#e5e09d
670	21	9	1	9	HILLS	NONE	#e2dd9a
670	21	9	2	9	HILLS	NONE	#ded68a
670	21	9	3	9	HILLS	NONE	#cdc574
670	21	9	4	9	HILLS	NONE	#d7ce7d
670	21	9	5	9	HILLS	NONE	#eee48b
670	21	9	6	9	HILLS	NONE	#efe584
670	21	9	7	9	HILLS	NONE	#f2e586
670	21	9	8	9	HILLS	NONE	#e8dc73
670	21	9	9	9	HILLS	NONE	#d7ca6d
669	22	9	0	0	HILLS	NONE	#c5bd7f
669	22	9	1	0	HILLS	NONE	#cbc18b
669	22	9	2	0	HILLS	NONE	#d1c59a
669	22	9	3	0	HILLS	NONE	#d3c692
669	22	9	4	0	HILLS	NONE	#d4c794
669	22	9	5	0	HILLS	NONE	#e9dca7
669	22	9	6	0	HILLS	NONE	#f3e4bc
669	22	9	7	0	HILLS	NONE	#f6e6bf
669	22	9	8	0	HILLS	NONE	#beb397
669	22	9	9	0	HILLS	NONE	#b8ad94
669	22	9	0	1	HILLS	NONE	#e6dec1
669	22	9	1	1	HILLS	NONE	#f2e9cc
669	22	9	2	1	HILLS	NONE	#ede5c9
669	22	9	3	1	HILLS	NONE	#ebe3bd
669	22	9	4	1	HILLS	NONE	#e5daad
669	22	9	5	1	HILLS	NONE	#efe5bf
669	22	9	6	1	HILLS	NONE	#f1e6c0
669	22	9	7	1	HILLS	NONE	#f1e6b4
669	22	9	8	1	HILLS	NONE	#d6caa1
669	22	9	9	1	HILLS	NONE	#dacf99
669	22	9	0	2	HILLS	NONE	#68614c
669	22	9	1	2	HILLS	NONE	#c4bc87
669	22	9	2	2	HILLS	NONE	#d8d195
669	22	9	3	2	HILLS	NONE	#d6ce8c
669	22	9	4	2	HILLS	NONE	#c8c173
669	22	9	5	2	HILLS	NONE	#cac272
669	22	9	6	2	HILLS	NONE	#d6c87d
669	22	9	7	2	HILLS	NONE	#e8dc8f
669	22	9	8	2	HILLS	NONE	#f1e6a5
669	22	9	9	2	HILLS	NONE	#f1e7a1
669	22	9	0	3	HILLS	NONE	#bcb17e
669	22	9	1	3	HILLS	NONE	#e5dd97
669	22	9	2	3	HILLS	NONE	#e0d891
669	22	9	3	3	HILLS	NONE	#d0cb85
669	22	9	4	3	HILLS	NONE	#aca863
669	22	9	5	3	HILLS	NONE	#bcb264
669	22	9	6	3	HILLS	NONE	#d1c57a
669	22	9	7	3	HILLS	NONE	#eadd9c
669	22	9	8	3	HILLS	NONE	#f4e7b2
669	22	9	9	3	HILLS	NONE	#f6e9b4
669	22	9	0	4	HILLS	NONE	#dece7c
669	22	9	1	4	HILLS	NONE	#d6c776
669	22	9	2	4	HILLS	NONE	#cdc274
669	22	9	3	4	HILLS	NONE	#b0a454
669	22	9	4	4	HILLS	NONE	#afa74f
669	22	9	5	4	HILLS	NONE	#a79a52
669	22	9	6	4	HILLS	NONE	#d1c36e
669	22	9	7	4	HILLS	NONE	#ece0a0
669	22	9	8	4	HILLS	NONE	#f9ebc5
669	22	9	9	4	HILLS	NONE	#f9eac5
669	22	9	0	5	HILLS	NONE	#e9db83
669	22	9	1	5	HILLS	NONE	#cbc472
669	22	9	2	5	HILLS	NONE	#aea453
669	22	9	3	5	HILLS	NONE	#c8bd6a
669	22	9	4	5	HILLS	NONE	#c5b864
669	22	9	5	5	HILLS	NONE	#caba64
669	22	9	6	5	HILLS	NONE	#b4af5d
669	22	9	7	5	HILLS	NONE	#f3e6ad
669	22	9	8	5	HILLS	NONE	#e5ddb9
669	22	9	9	5	HILLS	NONE	#eee3c1
669	22	9	0	6	PLAINS	NONE	#8d9547
669	22	9	1	6	PLAINS	NONE	#7d8a45
669	22	9	2	6	PLAINS	NONE	#7c8747
669	22	9	3	6	PLAINS	NONE	#818f5a
669	22	9	4	6	PLAINS	NONE	#8d965e
669	22	9	5	6	HILLS	NONE	#e5da91
669	22	9	6	6	PLAINS	NONE	#89924f
669	22	9	7	6	PLAINS	NONE	#969f77
669	22	9	8	6	FOREST	NONE	#93a27f
669	22	9	9	6	PLAINS	NONE	#a8af91
669	22	9	0	7	HILLS	NONE	#d0c26a
669	22	9	1	7	HILLS	NONE	#c0b764
669	22	9	2	7	HILLS	NONE	#ab9e54
669	22	9	3	7	HILLS	NONE	#b0a152
669	22	9	4	7	HILLS	NONE	#a4a455
669	22	9	5	7	HILLS	NONE	#d4c970
669	22	9	6	7	HILLS	NONE	#c4c074
669	22	9	7	7	HILLS	NONE	#e3dbb2
669	22	9	8	7	HILLS	NONE	#d1cfb1
669	22	9	9	7	PLAINS	NONE	#ece5ca
669	22	9	0	8	HILLS	NONE	#b0994a
669	22	9	1	8	HILLS	NONE	#aa903f
669	22	9	2	8	HILLS	NONE	#a89843
669	22	9	3	8	HILLS	NONE	#9d8a34
669	22	9	4	8	HILLS	NONE	#a08c35
669	22	9	5	8	HILLS	NONE	#a18b38
669	22	9	6	8	HILLS	NONE	#ddd48a
669	22	9	7	8	HILLS	NONE	#f2e7ba
669	22	9	8	8	HILLS	NONE	#faecd1
669	22	9	9	8	HILLS	NONE	#faecd0
669	22	9	0	9	HILLS	NONE	#cab96d
669	22	9	1	9	HILLS	NONE	#ccbe66
669	22	9	2	9	HILLS	NONE	#d9ca6c
669	22	9	3	9	HILLS	NONE	#ded574
669	22	9	4	9	HILLS	NONE	#d5cd72
669	22	9	5	9	HILLS	NONE	#c8be7b
669	22	9	6	9	HILLS	NONE	#bfb691
669	22	9	7	9	HILLS	NONE	#f7f0c2
669	22	9	8	9	HILLS	NONE	#fcf2d2
669	22	9	9	9	HILLS	NONE	#fbeccd
668	23	9	0	0	HILLS	NONE	#b8ac8c
668	23	9	1	0	HILLS	NONE	#bfb28f
668	23	9	2	0	HILLS	NONE	#c3b792
668	23	9	3	0	HILLS	NONE	#baae7e
668	23	9	4	0	HILLS	NONE	#f5e2a0
668	23	9	5	0	HILLS	NONE	#ebd57b
668	23	9	6	0	HILLS	NONE	#edd169
668	23	9	7	0	HILLS	NONE	#eccc67
668	23	9	8	0	HILLS	NONE	#ebcb63
668	23	9	9	0	HILLS	NONE	#e4bf59
668	23	9	0	1	HILLS	NONE	#d7cc96
668	23	9	1	1	HILLS	NONE	#dfd295
668	23	9	2	1	HILLS	NONE	#d9c991
668	23	9	3	1	HILLS	NONE	#eddeb5
668	23	9	4	1	HILLS	NONE	#f7e7b8
668	23	9	5	1	HILLS	NONE	#c3bd87
668	23	9	6	1	PLAINS	NONE	#9fa56a
668	23	9	7	1	HILLS	NONE	#afa758
668	23	9	8	1	HILLS	NONE	#b39d4f
668	23	9	9	1	HILLS	NONE	#6b5e29
668	23	9	0	2	HILLS	NONE	#f3e6a9
668	23	9	1	2	HILLS	NONE	#f7e9b5
668	23	9	2	2	HILLS	NONE	#f6e9b8
668	23	9	3	2	HILLS	NONE	#f8e9c1
668	23	9	4	2	HILLS	NONE	#f8eabe
668	23	9	5	2	HILLS	NONE	#e9dfab
668	23	9	6	2	HILLS	NONE	#a9a86d
668	23	9	7	2	HILLS	NONE	#b3a95c
668	23	9	8	2	HILLS	NONE	#807931
668	23	9	9	2	HILLS	NONE	#ab9a51
668	23	9	0	3	HILLS	NONE	#f8eac0
668	23	9	1	3	HILLS	NONE	#f9ebc3
668	23	9	2	3	HILLS	NONE	#f9ebc4
668	23	9	3	3	HILLS	NONE	#faebc4
668	23	9	4	3	HILLS	NONE	#f8e9bb
668	23	9	5	3	PLAINS	NONE	#99a574
668	23	9	6	3	PLAINS	NONE	#858d59
668	23	9	7	3	HILLS	NONE	#948c41
668	23	9	8	3	HILLS	NONE	#918c44
668	23	9	9	3	HILLS	NONE	#959351
668	23	9	0	4	HILLS	NONE	#f9ebc4
668	23	9	1	4	HILLS	NONE	#f9ebc5
668	23	9	2	4	HILLS	NONE	#f9ecc3
668	23	9	3	4	HILLS	NONE	#f8ebc0
668	23	9	4	4	HILLS	NONE	#f9ebbe
668	23	9	5	4	HILLS	NONE	#d5ca8d
668	23	9	6	4	HILLS	NONE	#cec58c
668	23	9	7	4	HILLS	NONE	#d4c888
668	23	9	8	4	HILLS	NONE	#cfbb72
668	23	9	9	4	HILLS	NONE	#c0a054
668	23	9	0	5	HILLS	NONE	#f9ecc9
668	23	9	1	5	HILLS	NONE	#fbeccb
668	23	9	2	5	HILLS	NONE	#f8eac1
668	23	9	3	5	HILLS	NONE	#f5e4ad
668	23	9	4	5	HILLS	NONE	#f5e4ab
668	23	9	5	5	HILLS	NONE	#f6e5aa
668	23	9	6	5	HILLS	NONE	#f5e2a4
668	23	9	7	5	HILLS	NONE	#f2da87
668	23	9	8	5	HILLS	NONE	#f0d77b
668	23	9	9	5	HILLS	NONE	#f3d67d
668	23	9	0	6	HILLS	NONE	#faedd0
668	23	9	1	6	HILLS	NONE	#fbecc9
668	23	9	2	6	HILLS	NONE	#f9ebc3
668	23	9	3	6	HILLS	NONE	#faecc4
668	23	9	4	6	HILLS	NONE	#f8e9b8
668	23	9	5	6	HILLS	NONE	#f9e9b6
668	23	9	6	6	HILLS	NONE	#f6e5a6
668	23	9	7	6	HILLS	NONE	#f5df8d
668	23	9	8	6	HILLS	NONE	#f6df8a
668	23	9	9	6	HILLS	NONE	#f6db86
668	23	9	0	7	HILLS	NONE	#f9ecd1
668	23	9	1	7	HILLS	NONE	#faebcc
668	23	9	2	7	HILLS	NONE	#f9eac8
668	23	9	3	7	HILLS	NONE	#fbebce
668	23	9	4	7	HILLS	NONE	#f9ebc4
668	23	9	5	7	HILLS	NONE	#f9e9b7
668	23	9	6	7	HILLS	NONE	#f7e7aa
668	23	9	7	7	HILLS	NONE	#f7e19a
668	23	9	8	7	HILLS	NONE	#f1d381
668	23	9	9	7	HILLS	NONE	#edc26c
668	23	9	0	8	HILLS	NONE	#faedcc
668	23	9	1	8	HILLS	NONE	#faebc5
668	23	9	2	8	HILLS	NONE	#f9ecc5
668	23	9	3	8	HILLS	NONE	#f9ebc6
668	23	9	4	8	HILLS	NONE	#f7eabf
668	23	9	5	8	HILLS	NONE	#f7e9b6
668	23	9	6	8	HILLS	NONE	#f8e7ae
668	23	9	7	8	HILLS	NONE	#f6e29f
668	23	9	8	8	HILLS	NONE	#f1d383
668	23	9	9	8	HILLS	NONE	#eac370
668	23	9	0	9	HILLS	NONE	#f9ebc8
668	23	9	1	9	HILLS	NONE	#faecc5
668	23	9	2	9	HILLS	NONE	#f8eac2
668	23	9	3	9	HILLS	NONE	#f9ebc6
668	23	9	4	9	HILLS	NONE	#f9ecc1
668	23	9	5	9	HILLS	NONE	#f8e9bf
668	23	9	6	9	HILLS	NONE	#f7e5b4
668	23	9	7	9	HILLS	NONE	#f5e0a0
668	23	9	8	9	HILLS	NONE	#f2d587
668	23	9	9	9	HILLS	NONE	#e9c97c
667	24	9	0	0	HILLS	NONE	#aa7f42
667	24	9	1	0	HILLS	NONE	#ba8753
667	24	9	2	0	HILLS	NONE	#e3cebc
667	24	9	3	0	HILLS	NONE	#d4c8b4
667	24	9	4	0	HILLS	NONE	#eddbb3
667	24	9	5	0	HILLS	NONE	#f9e3b0
667	24	9	6	0	HILLS	NONE	#f6dda5
667	24	9	7	0	HILLS	NONE	#e5bf7c
667	24	9	8	0	HILLS	NONE	#deaf62
667	24	9	9	0	HILLS	NONE	#deac6d
667	24	9	0	1	HILLS	NONE	#6d6330
667	24	9	1	1	HILLS	NONE	#9e8955
667	24	9	2	1	PLAINS	NONE	#cdcbba
667	24	9	3	1	PLAINS	ROAD	#a4a994
667	24	9	4	1	PLAINS	NONE	#f8eee1
667	24	9	5	1	HILLS	NONE	#f7e7bc
667	24	9	6	1	HILLS	NONE	#f4e0aa
667	24	9	7	1	HILLS	NONE	#f2d89a
667	24	9	8	1	HILLS	NONE	#ecc579
667	24	9	9	1	HILLS	NONE	#daa862
667	24	9	0	2	HILLS	NONE	#b3a059
667	24	9	1	2	HILLS	NONE	#9d8948
667	24	9	2	2	HILLS	NONE	#7a723f
667	24	9	3	2	HILLS	NONE	#ba8c5a
667	24	9	4	2	HILLS	NONE	#ead3be
667	24	9	5	2	PLAINS	NONE	#f7ebd7
667	24	9	6	2	HILLS	NONE	#f3e1b2
667	24	9	7	2	HILLS	NONE	#efd698
667	24	9	8	2	HILLS	NONE	#edd38f
667	24	9	9	2	HILLS	NONE	#f1d28d
667	24	9	0	3	HILLS	NONE	#d09d56
667	24	9	1	3	HILLS	NONE	#c5944e
667	24	9	2	3	HILLS	NONE	#ac7640
667	24	9	3	3	HILLS	NONE	#b07344
667	24	9	4	3	HILLS	NONE	#bd9472
667	24	9	5	3	PLAINS	NONE	#f6ece0
667	24	9	6	3	HILLS	NONE	#f8e7be
667	24	9	7	3	HILLS	NONE	#f1d99d
667	24	9	8	3	HILLS	NONE	#e9be6f
667	24	9	9	3	HILLS	NONE	#e5ba79
667	24	9	0	4	HILLS	NONE	#dfa955
667	24	9	1	4	HILLS	NONE	#dfa754
667	24	9	2	4	HILLS	NONE	#dba057
667	24	9	3	4	HILLS	NONE	#b37d45
667	24	9	4	4	HILLS	NONE	#d1b69f
667	24	9	5	4	PLAINS	NONE	#f5ede4
667	24	9	6	4	HILLS	NONE	#f7e7b9
667	24	9	7	4	HILLS	NONE	#f0d08b
667	24	9	8	4	HILLS	NONE	#ebc26e
667	24	9	9	4	HILLS	NONE	#e2b165
667	24	9	0	5	HILLS	NONE	#f2cd6b
667	24	9	1	5	HILLS	NONE	#e9bd67
667	24	9	2	5	HILLS	NONE	#c08645
667	24	9	3	5	HILLS	NONE	#aa7b4b
667	24	9	4	5	PLAINS	NONE	#f3e7da
667	24	9	5	5	PLAINS	NONE	#f7ead5
667	24	9	6	5	HILLS	NONE	#f2daa3
667	24	9	7	5	HILLS	NONE	#f2d991
667	24	9	8	5	HILLS	NONE	#f1ca7e
667	24	9	9	5	HILLS	NONE	#e3b469
667	24	9	0	6	HILLS	NONE	#ebc070
667	24	9	1	6	HILLS	NONE	#ca8e4a
667	24	9	2	6	HILLS	NONE	#c0884e
667	24	9	3	6	HILLS	NONE	#c49f69
667	24	9	4	6	PLAINS	NONE	#f9ece1
667	24	9	5	6	HILLS	NONE	#f5dead
667	24	9	6	6	HILLS	NONE	#ebcc83
667	24	9	7	6	HILLS	NONE	#f2dfa7
667	24	9	8	6	HILLS	NONE	#f4d898
667	24	9	9	6	HILLS	NONE	#f1d48f
667	24	9	0	7	HILLS	NONE	#dea755
667	24	9	1	7	HILLS	NONE	#cd9451
667	24	9	2	7	HILLS	NONE	#be8c58
667	24	9	3	7	HILLS	NONE	#e7d0a3
667	24	9	4	7	HILLS	NONE	#f5e3bc
667	24	9	5	7	HILLS	NONE	#eac67a
667	24	9	6	7	HILLS	NONE	#e5bc77
667	24	9	7	7	HILLS	NONE	#f9e5b9
667	24	9	8	7	HILLS	NONE	#f3d99a
667	24	9	9	7	HILLS	NONE	#eed08b
667	24	9	0	8	HILLS	NONE	#cd9b4e
667	24	9	1	8	HILLS	NONE	#bf8e52
667	24	9	2	8	HILLS	NONE	#d2b37c
667	24	9	3	8	HILLS	NONE	#f5e09c
667	24	9	4	8	HILLS	NONE	#edca7a
667	24	9	5	8	HILLS	NONE	#dfab56
667	24	9	6	8	HILLS	NONE	#e3ba6f
667	24	9	7	8	PLAINS	NONE	#adae81
667	24	9	8	8	HILLS	NONE	#ad985a
667	24	9	9	8	HILLS	NONE	#c8a460
